,Unnamed: 0,Unnamed: 0.1,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
18643,18643,18643,California,0,4,2,2,0,2,1,Software Engineer,200000,2,-1
18644,18644,18644,California,0,4,2,2,0,2,1,Software Engineer,190000,6,2
18645,18645,18645,California,0,4,2,2,0,2,1,Software Engineer,271000,20,2
18646,18646,18646,California,0,4,2,2,0,2,1,Software Engineer,175000,2,1
18647,18647,18647,California,0,4,2,2,0,2,1,Software Engineer,234000,1,0
18648,18648,18648,California,0,4,2,2,0,2,1,Product Manager,286000,6,2
18649,18649,18649,California,0,4,2,2,0,2,1,Product Designer,367000,13,2
18650,18650,18650,California,0,4,2,2,0,2,1,Software Engineer,190000,7,1
18651,18651,18651,California,0,4,2,2,0,2,1,Software Engineer,430000,5,1
18652,18652,18652,California,0,4,2,2,0,2,1,Software Engineer,210000,5,1
18653,18653,18653,California,0,4,2,2,0,2,1,Software Engineer,150000,5,2
18654,18654,18654,California,0,4,2,2,0,2,1,Software Engineer,265000,13,2
18655,18655,18655,California,0,4,2,2,0,2,1,Software Engineer,316000,16,2
18656,18656,18656,California,0,4,2,2,0,2,1,Software Engineering Manager,250000,20,-1
18657,18657,18657,California,0,4,2,2,0,2,1,Software Engineer,200000,2,1
18658,18658,18658,California,0,4,2,2,0,2,1,Software Engineer,455000,14,-1
18659,18659,18659,California,0,4,2,2,0,2,1,Software Engineer,381000,4,1
18660,18660,18660,California,0,4,2,2,0,2,1,Data Scientist,115000,1,-1
18661,18661,18661,California,0,4,2,2,0,2,1,Software Engineer,330000,4,-1
18662,18662,18662,California,0,4,2,2,0,2,1,Software Engineer,284000,10,2
18663,18663,18663,California,0,4,2,2,0,2,1,Product Manager,276000,6,2
18664,18664,18664,California,0,4,2,2,0,2,1,Software Engineer,230000,7,2
18665,18665,18665,California,0,4,2,2,0,2,1,Software Engineer,125000,3,-1
18666,18666,18666,California,0,4,2,2,0,2,1,Software Engineer,397000,8,-1
18667,18667,18667,California,0,4,2,2,0,2,1,Software Engineer,385000,7,-1
18668,18668,18668,California,0,4,2,2,0,2,1,Software Engineer,210000,1,-1
18669,18669,18669,California,0,4,2,2,0,2,1,Software Engineer,176000,1,2
18670,18670,18670,California,0,4,2,2,0,2,1,Software Engineer,270000,6,1
18671,18671,18671,California,0,4,2,2,0,2,1,Software Engineer,200000,5,-1
18672,18672,18672,California,0,4,2,2,0,2,1,Software Engineer,174000,1,1
18673,18673,18673,California,0,4,2,2,0,2,1,Software Engineer,724000,5,0
18674,18674,18674,California,0,4,2,2,0,2,1,Product Designer,450000,10,-1
18675,18675,18675,California,0,4,2,2,0,2,1,Software Engineer,170000,3,1
18676,18676,18676,California,0,4,2,2,0,2,1,Software Engineer,132000,2,1
18677,18677,18677,California,0,4,2,2,0,2,1,Software Engineer,266000,11,2
18678,18678,18678,California,0,4,2,2,0,2,1,Business Analyst,86000,0,2
18679,18679,18679,California,0,4,2,2,0,2,1,Software Engineer,186000,2,-1
18680,18680,18680,California,0,4,2,2,0,2,1,Marketing,281000,12,1
18681,18681,18681,California,0,4,2,2,0,2,1,Hardware Engineer,151000,4,1
18682,18682,18682,California,0,4,2,2,0,2,1,Technical Program Manager,215000,10,-1
18683,18683,18683,California,0,4,2,2,0,2,1,Business Analyst,86000,1,2
18684,18684,18684,California,0,4,2,2,0,2,1,Marketing,173000,7,2
18685,18685,18685,California,0,4,2,2,0,2,1,Software Engineer,145000,2,-1
18686,18686,18686,California,0,4,2,2,0,2,1,Software Engineer,263000,20,1
18687,18687,18687,California,0,4,2,2,0,2,1,Software Engineer,180000,1,2
18688,18688,18688,California,0,4,2,2,0,2,1,Hardware Engineer,91000,3,1
18689,18689,18689,California,0,4,2,2,0,2,1,Software Engineer,374000,14,2
18690,18690,18690,California,0,4,2,2,0,2,1,Software Engineer,435000,9,2
18691,18691,18691,California,0,4,2,2,0,2,1,Software Engineer,232000,1,2
18692,18692,18692,California,0,4,2,2,0,2,1,Software Engineer,167000,6,2
18693,18693,18693,California,0,4,2,2,0,2,1,Product Manager,820000,10,1
18694,18694,18694,California,0,4,2,2,0,2,1,Data Scientist,205000,2,1
18695,18695,18695,California,0,4,2,2,0,2,1,Data Scientist,205000,2,1
18696,18696,18696,California,0,4,2,2,0,2,1,Product Designer,413000,9,-1
18697,18697,18697,California,0,4,2,2,0,2,1,Product Manager,250000,4,-1
18698,18698,18698,California,0,4,2,2,0,2,1,Software Engineer,240000,2,-1
18699,18699,18699,California,0,4,2,2,0,2,1,Software Engineer,385000,20,1
18700,18700,18700,California,0,4,2,2,0,2,1,Software Engineer,165000,0,-1
18701,18701,18701,California,0,4,2,2,0,2,1,Software Engineer,140000,3,2
18702,18702,18702,California,0,4,2,2,0,2,1,Software Engineer,220000,2,-1
18703,18703,18703,California,0,4,2,2,0,2,1,Software Engineer,320000,4,-1
18704,18704,18704,California,0,4,2,2,0,2,1,Software Engineer,473000,6,-1
18705,18705,18705,California,0,4,2,2,0,2,1,Software Engineer,222000,2,1
18706,18706,18706,California,0,4,2,2,0,2,1,Software Engineer,421000,12,1
18707,18707,18707,California,0,4,2,2,0,2,1,Product Manager,500000,16,-1
18708,18708,18708,California,0,4,2,2,0,2,1,Software Engineer,154000,1,1
18709,18709,18709,California,0,4,2,2,0,2,1,Software Engineer,550000,8,-1
18710,18710,18710,California,0,4,2,2,0,2,1,Product Manager,560000,9,0
18711,18711,18711,California,0,4,2,2,0,2,1,Technical Program Manager,213000,5,1
18712,18712,18712,California,0,4,2,2,0,2,1,Software Engineer,390000,9,-1
18713,18713,18713,California,0,4,2,2,0,2,1,Software Engineer,343000,5,-1
18714,18714,18714,California,0,4,2,2,0,2,1,Software Engineer,114000,4,1
18715,18715,18715,California,0,4,2,2,0,2,1,Software Engineer,218000,5,1
18716,18716,18716,California,0,4,2,2,0,2,1,Software Engineer,198000,1,2
18717,18717,18717,California,0,4,2,2,0,2,1,Software Engineer,169000,2,2
18718,18718,18718,California,0,4,2,2,0,2,1,Product Manager,100000,0,1
18719,18719,18719,California,0,4,2,2,0,2,1,Product Manager,143000,2,2
18720,18720,18720,California,0,4,2,2,0,2,1,Hardware Engineer,360000,9,0
18721,18721,18721,California,0,4,2,2,0,2,1,Software Engineer,245000,3,-1
18722,18722,18722,California,0,4,2,2,0,2,1,Software Engineer,203000,5,1
18723,18723,18723,California,0,4,2,2,0,2,1,Software Engineer,392000,3,0
18724,18724,18724,California,0,4,2,2,0,2,1,Product Manager,500000,10,1
18725,18725,18725,California,0,4,2,2,0,2,1,Software Engineer,349000,12,2
18726,18726,18726,California,0,4,2,2,0,2,1,Software Engineering Manager,242000,22,2
18727,18727,18727,California,0,4,2,2,0,2,1,Hardware Engineer,148000,5,1
18728,18728,18728,California,0,4,2,2,0,2,1,Software Engineer,725000,19,1
18729,18729,18729,California,0,4,2,2,0,2,1,Marketing,300000,16,1
18730,18730,18730,California,0,4,2,2,0,2,1,Software Engineer,390000,16,1
18731,18731,18731,California,0,4,2,2,0,2,1,Software Engineer,164000,7,-1
18732,18732,18732,California,0,4,2,2,0,2,1,Software Engineer,178000,7,2
18733,18733,18733,California,0,4,2,2,0,2,1,Product Manager,219000,4,-1
18734,18734,18734,California,0,4,2,2,0,2,1,Mechanical Engineer,317000,8,1
18735,18735,18735,California,0,4,2,2,0,2,1,Product Designer,183000,4,1
18736,18736,18736,California,0,4,2,2,0,2,1,Software Engineer,329000,10,1
18737,18737,18737,California,0,4,2,2,0,2,1,Software Engineer,254000,5,1
18738,18738,18738,California,0,4,2,2,0,2,1,Software Engineer,108000,3,-1
18739,18739,18739,California,0,4,2,2,0,2,1,Product Manager,220000,7,1
18740,18740,18740,California,0,4,2,2,0,2,1,Software Engineer,317000,10,1
18741,18741,18741,California,0,4,2,2,0,2,1,Software Engineer,300000,9,2
18742,18742,18742,California,0,4,2,2,0,2,1,Software Engineering Manager,140000,7,2
18743,18743,18743,California,0,4,2,2,0,2,1,Software Engineer,295000,5,2
18744,18744,18744,California,0,4,2,2,0,2,1,Data Scientist,200000,5,-1
18745,18745,18745,California,0,4,2,2,0,2,1,Software Engineer,178000,4,-1
18746,18746,18746,California,0,4,2,2,0,2,1,Software Engineer,255000,10,-1
18747,18747,18747,California,0,4,2,2,0,2,1,Software Engineer,290000,12,1
18748,18748,18748,California,0,4,2,2,0,2,1,Software Engineer,549000,17,1
18749,18749,18749,California,0,4,2,2,0,2,1,Software Engineer,191000,5,1
18750,18750,18750,California,0,4,2,2,0,2,1,Software Engineer,154000,3,1
18751,18751,18751,California,0,4,2,2,0,2,1,Software Engineer,300000,5,-1
18752,18752,18752,California,0,4,2,2,0,2,1,Software Engineer,100000,0,-1
18753,18753,18753,California,0,4,2,2,0,2,1,Software Engineer,250000,2,1
18754,18754,18754,California,0,4,2,2,0,2,1,Software Engineer,219000,10,2
18755,18755,18755,California,0,4,2,2,0,2,1,Product Manager,228000,9,0
18756,18756,18756,California,0,4,2,2,0,2,1,Software Engineer,83000,1,2
18757,18757,18757,California,0,4,2,2,0,2,1,Sales,50000,1,2
18758,18758,18758,California,0,4,2,2,0,2,1,Software Engineer,201000,3,1
18759,18759,18759,California,0,4,2,2,0,2,1,Product Designer,190000,3,-1
18760,18760,18760,California,0,4,2,2,0,2,1,Software Engineer,400000,8,2
18761,18761,18761,California,0,4,2,2,0,2,1,Sales,138000,2,2
18762,18762,18762,California,0,4,2,2,0,2,1,Recruiter,250000,25,2
18763,18763,18763,California,0,4,2,2,0,2,1,Software Engineer,470000,6,-1
18764,18764,18764,California,0,4,2,2,0,2,1,Software Engineer,205000,2,1
18765,18765,18765,California,0,4,2,2,0,2,1,Management Consultant,145000,3,2
18766,18766,18766,California,0,4,2,2,0,2,1,Software Engineer,175000,0,1
18767,18767,18767,California,0,4,2,2,0,2,1,Software Engineer,370000,8,1
18768,18768,18768,California,0,4,2,2,0,2,1,Technical Program Manager,90000,4,-1
18769,18769,18769,California,0,4,2,2,0,2,1,Software Engineer,182000,1,1
18770,18770,18770,California,0,4,2,2,0,2,1,Software Engineer,496000,9,1
18771,18771,18771,California,0,4,2,2,0,2,1,Software Engineer,275000,2,1
18772,18772,18772,California,0,4,2,2,0,2,1,Software Engineer,400000,9,1
18773,18773,18773,California,0,4,2,2,0,2,1,Business Analyst,180000,6,0
18774,18774,18774,California,0,4,2,2,0,2,1,Software Engineer,280000,8,1
18775,18775,18775,California,0,4,2,2,0,2,1,Software Engineer,376000,5,3
18776,18776,18776,California,0,4,2,2,0,2,1,Hardware Engineer,153000,5,1
18777,18777,18777,California,0,4,2,2,0,2,1,Software Engineer,264000,8,1
18778,18778,18778,California,0,4,2,2,0,2,1,Data Scientist,374000,6,-1
18779,18779,18779,California,0,4,2,2,0,2,1,Software Engineer,196000,2,-1
18780,18780,18780,California,0,4,2,2,0,2,1,Software Engineer,239000,12,-1
18781,18781,18781,California,0,4,2,2,0,2,1,Software Engineer,240000,6,1
18782,18782,18782,California,0,4,2,2,0,2,1,Product Designer,185000,6,1
18783,18783,18783,California,0,4,2,2,0,2,1,Mechanical Engineer,221000,4,2
18784,18784,18784,California,0,4,2,2,0,2,1,Software Engineer,160000,9,1
18785,18785,18785,California,0,4,2,2,0,2,1,Software Engineer,163000,0,1
18786,18786,18786,California,0,4,2,2,0,2,1,Software Engineer,180000,2,-1
18787,18787,18787,California,0,4,2,2,0,2,1,Technical Program Manager,276000,15,1
18788,18788,18788,California,0,4,2,2,0,2,1,Software Engineer,208000,4,-1
18789,18789,18789,California,0,4,2,2,0,2,1,Recruiter,125000,6,2
18790,18790,18790,California,0,4,2,2,0,2,1,Software Engineer,102000,1,2
18791,18791,18791,California,0,4,2,2,0,2,1,Product Manager,405000,7,1
18792,18792,18792,California,0,4,2,2,0,2,1,Software Engineer,183000,13,-1
18793,18793,18793,California,0,4,2,2,0,2,1,Solution Architect,312000,12,1
18794,18794,18794,California,0,4,2,2,0,2,1,Software Engineer,263000,2,1
18795,18795,18795,California,0,4,2,2,0,2,1,Marketing,138000,7,2
18796,18796,18796,California,0,4,2,2,0,2,1,Software Engineering Manager,692000,12,1
18797,18797,18797,California,0,4,2,2,0,2,1,Software Engineer,194000,21,1
18798,18798,18798,California,0,4,2,2,0,2,1,Software Engineer,120000,8,1
18799,18799,18799,California,0,4,2,2,0,2,1,Software Engineer,316000,3,-1
18800,18800,18800,California,0,4,2,2,0,2,1,Marketing,270000,12,1
18801,18801,18801,California,0,4,2,2,0,2,1,Software Engineer,190000,10,-1
18802,18802,18802,California,0,4,2,2,0,2,1,Software Engineer,465000,19,1
18803,18803,18803,California,0,4,2,2,0,2,1,Software Engineer,251000,7,-1
18804,18804,18804,California,0,4,2,2,0,2,1,Software Engineering Manager,775000,7,1
18805,18805,18805,California,0,4,2,2,0,2,1,Software Engineer,167000,7,0
18806,18806,18806,California,0,4,2,2,0,2,1,Software Engineer,138000,4,1
18807,18807,18807,California,0,4,2,2,0,2,1,Software Engineer,243000,9,1
18808,18808,18808,California,0,4,2,2,0,2,1,Software Engineer,180000,2,2
18809,18809,18809,California,0,4,2,2,0,2,1,Software Engineer,157000,6,-1
18810,18810,18810,California,0,4,2,2,0,2,1,Software Engineer,176000,6,-1
18811,18811,18811,California,0,4,2,2,0,2,1,Software Engineer,166000,4,-1
18812,18812,18812,California,0,4,2,2,0,2,1,Hardware Engineer,300000,15,-1
18813,18813,18813,California,0,4,2,2,0,2,1,Software Engineer,283000,6,1
18814,18814,18814,California,0,4,2,2,0,2,1,Human Resources,15000,2,-1
18815,18815,18815,California,0,4,2,2,0,2,1,Hardware Engineer,163000,2,1
18816,18816,18816,California,0,4,2,2,0,2,1,Software Engineer,235000,25,-1
18817,18817,18817,California,0,4,2,2,0,2,1,Software Engineering Manager,233000,10,2
18818,18818,18818,California,0,4,2,2,0,2,1,Software Engineer,170000,0,2
18819,18819,18819,California,0,4,2,2,0,2,1,Hardware Engineer,126000,3,1
18820,18820,18820,California,0,4,2,2,0,2,1,Data Scientist,320000,7,1
18821,18821,18821,California,0,4,2,2,0,2,1,Software Engineer,203000,5,1
18822,18822,18822,California,0,4,2,2,0,2,1,Software Engineer,240000,3,1
18823,18823,18823,California,0,4,2,2,0,2,1,Software Engineer,176000,3,1
18824,18824,18824,California,0,4,2,2,0,2,1,Software Engineer,245000,3,2
18825,18825,18825,California,0,4,2,2,0,2,1,Software Engineer,245000,6,0
18826,18826,18826,California,0,4,2,2,0,2,1,Software Engineer,100000,2,2
18827,18827,18827,California,0,4,2,2,0,2,1,Software Engineer,328000,13,1
18828,18828,18828,California,0,4,2,2,0,2,1,Software Engineer,122000,2,-1
18829,18829,18829,California,0,4,2,2,0,2,1,Product Manager,220000,10,1
18830,18830,18830,California,0,4,2,2,0,2,1,Software Engineer,207000,3,1
18831,18831,18831,California,0,4,2,2,0,2,1,Product Manager,650000,10,2
18832,18832,18832,California,0,4,2,2,0,2,1,Software Engineer,375000,6,-1
18833,18833,18833,California,0,4,2,2,0,2,1,Software Engineer,220000,1,-1
18834,18834,18834,California,0,4,2,2,0,2,1,Software Engineer,198000,3,1
18835,18835,18835,California,0,4,2,2,0,2,1,Software Engineer,240000,7,1
18836,18836,18836,California,0,4,2,2,0,2,1,Data Scientist,420000,6,1
18837,18837,18837,California,0,4,2,2,0,2,1,Software Engineer,312000,3,3
18838,18838,18838,California,0,4,2,2,0,2,1,Product Manager,510000,10,1
18839,18839,18839,California,0,4,2,2,0,2,1,Technical Program Manager,625000,20,-1
18840,18840,18840,California,0,4,2,2,0,2,1,Software Engineer,180000,12,2
18841,18841,18841,California,0,4,2,2,0,2,1,Product Manager,191000,0,-1
18842,18842,18842,California,0,4,2,2,0,2,1,Software Engineer,293000,7,1
18843,18843,18843,California,0,4,2,2,0,2,1,Technical Program Manager,220000,20,3
18844,18844,18844,California,0,4,2,2,0,2,1,Product Manager,245000,6,-1
18845,18845,18845,California,0,4,2,2,0,2,1,Software Engineer,151000,4,2
18846,18846,18846,California,0,4,2,2,0,2,1,Software Engineer,110000,1,1
18847,18847,18847,California,0,4,2,2,0,2,1,Software Engineer,322000,9,-1
18848,18848,18848,California,0,4,2,2,0,2,1,Software Engineer,213000,5,-1
18849,18849,18849,California,0,4,2,2,0,2,1,Software Engineer,240000,11,-1
18850,18850,18850,California,0,4,2,2,0,2,1,Technical Program Manager,180000,12,-1
18851,18851,18851,California,0,4,2,2,0,2,1,Software Engineer,188000,7,2
18852,18852,18852,California,0,4,2,2,0,2,1,Software Engineer,230000,0,1
18853,18853,18853,California,0,4,2,2,0,2,1,Software Engineer,284000,1,2
18854,18854,18854,California,0,4,2,2,0,2,1,Software Engineer,170000,4,1
18855,18855,18855,California,0,4,2,2,0,2,1,Software Engineer,285000,2,1
18856,18856,18856,California,0,4,2,2,0,2,1,Software Engineer,171000,1,2
18857,18857,18857,California,0,4,2,2,0,2,1,Software Engineering Manager,670000,15,2
18858,18858,18858,California,0,4,2,2,0,2,1,Software Engineer,309000,7,-1
18859,18859,18859,California,0,4,2,2,0,2,1,Software Engineer,427000,4,0
18860,18860,18860,California,0,4,2,2,0,2,1,Software Engineer,163000,2,-1
18861,18861,18861,California,0,4,2,2,0,2,1,Software Engineer,115000,1,2
18862,18862,18862,California,0,4,2,2,0,2,1,Software Engineer,625000,14,-1
18863,18863,18863,California,0,4,2,2,0,2,1,Software Engineer,170000,7,2
18864,18864,18864,California,0,4,2,2,0,2,1,Mechanical Engineer,201000,5,2
18865,18865,18865,California,0,4,2,2,0,2,1,Product Manager,500000,10,-1
18866,18866,18866,California,0,4,2,2,0,2,1,Management Consultant,137000,5,-1
18867,18867,18867,California,0,4,2,2,0,2,1,Software Engineer,210000,15,2
18868,18868,18868,California,0,4,2,2,0,2,1,Product Designer,423000,15,1
18869,18869,18869,California,0,4,2,2,0,2,1,Software Engineer,199000,14,1
18870,18870,18870,California,0,4,2,2,0,2,1,Hardware Engineer,322000,8,1
18871,18871,18871,California,0,4,2,2,0,2,1,Software Engineer,330000,4,2
18872,18872,18872,California,0,4,2,2,0,2,1,Hardware Engineer,151000,10,2
18873,18873,18873,California,0,4,2,2,0,2,1,Technical Program Manager,271000,2,2
18874,18874,18874,California,0,4,2,2,0,2,1,Software Engineer,205000,7,-1
18875,18875,18875,California,0,4,2,2,0,2,1,Hardware Engineer,247000,8,-1
18876,18876,18876,California,0,4,2,2,0,2,1,Software Engineer,236000,12,-1
18877,18877,18877,California,0,4,2,2,0,2,1,Software Engineer,236000,12,1
18878,18878,18878,California,0,4,2,2,0,2,1,Software Engineer,280000,5,-1
18879,18879,18879,California,0,4,2,2,0,2,1,Software Engineer,310000,4,1
18880,18880,18880,California,0,4,2,2,0,2,1,Software Engineer,144000,5,-1
18881,18881,18881,California,0,4,2,2,0,2,1,Software Engineer,290000,6,-1
18882,18882,18882,California,0,4,2,2,0,2,1,Software Engineer,402000,0,-1
18883,18883,18883,California,0,4,2,2,0,2,1,Software Engineer,110000,0,2
18884,18884,18884,California,0,4,2,2,0,2,1,Software Engineer,257000,15,-1
18885,18885,18885,California,0,4,2,2,0,2,1,Technical Program Manager,213000,6,-1
18886,18886,18886,California,0,4,2,2,0,2,1,Software Engineer,470000,8,-1
18887,18887,18887,California,0,4,2,2,0,2,1,Product Manager,434000,13,2
18888,18888,18888,California,0,4,2,2,0,2,1,Hardware Engineer,186000,1,1
18889,18889,18889,California,0,4,2,2,0,2,1,Software Engineer,150000,1,1
18890,18890,18890,California,0,4,2,2,0,2,1,Software Engineer,233000,10,1
18891,18891,18891,California,0,4,2,2,0,2,1,Product Manager,138000,2,2
18892,18892,18892,California,0,4,2,2,0,2,1,Software Engineer,204000,3,2
18893,18893,18893,California,0,4,2,2,0,2,1,Product Designer,195000,5,2
18894,18894,18894,California,0,4,2,2,0,2,1,Software Engineer,667000,6,-1
18895,18895,18895,California,0,4,2,2,0,2,1,Software Engineer,140000,5,2
18896,18896,18896,California,0,4,2,2,0,2,1,Software Engineer,297000,10,2
18897,18897,18897,California,0,4,2,2,0,2,1,Business Analyst,99000,5,-1
18898,18898,18898,California,0,4,2,2,0,2,1,Software Engineer,115000,0,-1
18899,18899,18899,California,0,4,2,2,0,2,1,Software Engineer,128000,2,2
18900,18900,18900,California,0,4,2,2,0,2,1,Software Engineer,300000,5,-1
18901,18901,18901,California,0,4,2,2,0,2,1,Software Engineer,336000,8,-1
18902,18902,18902,California,0,4,2,2,0,2,1,Software Engineer,181000,7,-1
18903,18903,18903,California,0,4,2,2,0,2,1,Product Manager,557000,5,2
18904,18904,18904,California,0,4,2,2,0,2,1,Software Engineer,321000,1,0
18905,18905,18905,California,0,4,2,2,0,2,1,Software Engineer,450000,11,-1
18906,18906,18906,California,0,4,2,2,0,2,1,Software Engineer,205000,6,1
18907,18907,18907,California,0,4,2,2,0,2,1,Software Engineer,385000,20,-1
18908,18908,18908,California,0,4,2,2,0,2,1,Software Engineer,480000,6,-1
18909,18909,18909,California,0,4,2,2,0,2,1,Data Scientist,192000,10,-1
18910,18910,18910,California,0,4,2,2,0,2,1,Software Engineering Manager,1110000,20,1
18911,18911,18911,California,0,4,2,2,0,2,1,Software Engineer,140000,3,2
18912,18912,18912,California,0,4,2,2,0,2,1,Software Engineer,929000,21,1
18913,18913,18913,California,0,4,2,2,0,2,1,Software Engineer,270000,4,-1
18914,18914,18914,California,0,4,2,2,0,2,1,Software Engineering Manager,384000,10,1
18915,18915,18915,California,0,4,2,2,0,2,1,Data Scientist,249000,5,2
18916,18916,18916,California,0,4,2,2,0,2,1,Technical Program Manager,120000,6,-1
18917,18917,18917,California,0,4,2,2,0,2,1,Software Engineer,275000,14,2
18918,18918,18918,California,0,4,2,2,0,2,1,Product Manager,78000,3,2
18919,18919,18919,California,0,4,2,2,0,2,1,Hardware Engineer,499000,14,1
18920,18920,18920,California,0,4,2,2,0,2,1,Software Engineer,148000,1,1
18921,18921,18921,California,0,4,2,2,0,2,1,Software Engineer,525000,18,0
18922,18922,18922,California,0,4,2,2,0,2,1,Software Engineer,147000,3,1
18923,18923,18923,California,0,4,2,2,0,2,1,Software Engineer,107000,0,-1
18924,18924,18924,California,0,4,2,2,0,2,1,Software Engineer,181000,10,1
18925,18925,18925,California,0,4,2,2,0,2,1,Software Engineer,201000,4,1
18926,18926,18926,California,0,4,2,2,0,2,1,Software Engineer,275000,5,-1
18927,18927,18927,California,0,4,2,2,0,2,1,Hardware Engineer,250000,8,1
18928,18928,18928,California,0,4,2,2,0,2,1,Software Engineer,250000,2,2
18929,18929,18929,California,0,4,2,2,0,2,1,Software Engineer,110000,1,-1
18930,18930,18930,California,0,4,2,2,0,2,1,Software Engineer,221000,2,1
18931,18931,18931,California,0,4,2,2,0,2,1,Software Engineer,275000,9,1
18932,18932,18932,California,0,4,2,2,0,2,1,Software Engineer,250000,7,-1
18933,18933,18933,California,0,4,2,2,0,2,1,Software Engineer,368000,7,2
18934,18934,18934,California,0,4,2,2,0,2,1,Software Engineer,144000,10,2
18935,18935,18935,California,0,4,2,2,0,2,1,Software Engineer,235000,15,2
18936,18936,18936,California,0,4,2,2,0,2,1,Software Engineer,147000,8,2
18937,18937,18937,California,0,4,2,2,0,2,1,Product Designer,468000,8,1
18938,18938,18938,California,0,4,2,2,0,2,1,Hardware Engineer,475000,5,2
18939,18939,18939,California,0,4,2,2,0,2,1,Software Engineer,306000,12,-1
18940,18940,18940,California,0,4,2,2,0,2,1,Software Engineer,180000,3,-1
18941,18941,18941,California,0,4,2,2,0,2,1,Sales,136000,12,1
18942,18942,18942,California,0,4,2,2,0,2,1,Software Engineer,1150000,12,-1
18943,18943,18943,California,0,4,2,2,0,2,1,Technical Program Manager,233000,5,-1
18944,18944,18944,California,0,4,2,2,0,2,1,Software Engineer,141000,3,1
18945,18945,18945,California,0,4,2,2,0,2,1,Software Engineering Manager,508000,9,1
18946,18946,18946,California,0,4,2,2,0,2,1,Hardware Engineer,263000,10,2
18947,18947,18947,California,0,4,2,2,0,2,1,Software Engineer,350000,5,-1
18948,18948,18948,California,0,4,2,2,0,2,1,Data Scientist,138000,0,-1
18949,18949,18949,California,0,4,2,2,0,2,1,Hardware Engineer,250000,6,2
18950,18950,18950,California,0,4,2,2,0,2,1,Software Engineer,400000,10,1
18951,18951,18951,California,0,4,2,2,0,2,1,Software Engineer,180000,5,2
18952,18952,18952,California,0,4,2,2,0,2,1,Technical Program Manager,225000,14,1
18953,18953,18953,California,0,4,2,2,0,2,1,Software Engineer,240000,10,2
18954,18954,18954,California,0,4,2,2,0,2,1,Software Engineer,335000,2,2
18955,18955,18955,California,0,4,2,2,0,2,1,Software Engineer,204000,2,2
18956,18956,18956,California,0,4,2,2,0,2,1,Software Engineer,227000,5,-1
18957,18957,18957,California,0,4,2,2,0,2,1,Software Engineer,220000,5,-1
18958,18958,18958,California,0,4,2,2,0,2,1,Software Engineer,168000,2,1
18959,18959,18959,California,0,4,2,2,0,2,1,Software Engineer,120000,20,1
18960,18960,18960,California,0,4,2,2,0,2,1,Software Engineer,70000,1,1
18961,18961,18961,California,0,4,2,2,0,2,1,Software Engineer,120000,15,1
18962,18962,18962,California,0,4,2,2,0,2,1,Software Engineer,78000,2,1
18963,18963,18963,California,0,4,2,2,0,2,1,Software Engineer,160000,15,1
18964,18964,18964,California,0,4,2,2,0,2,1,Software Engineer,85000,3,2
18965,18965,18965,California,0,4,2,2,0,2,1,Data Scientist,420000,4,-1
18966,18966,18966,California,0,4,2,2,0,2,1,Software Engineer,82000,2,2
18967,18967,18967,California,0,4,2,2,0,2,1,Software Engineer,160000,23,1
18968,18968,18968,California,0,4,2,2,0,2,1,Software Engineering Manager,150000,18,1
18969,18969,18969,California,0,4,2,2,0,2,1,Software Engineer,85000,3,1
18970,18970,18970,California,0,4,2,2,0,2,1,Software Engineer,75000,1,1
18971,18971,18971,California,0,4,2,2,0,2,1,Software Engineer,200000,2,2
18972,18972,18972,California,0,4,2,2,0,2,1,Software Engineer,205000,3,1
18973,18973,18973,California,0,4,2,2,0,2,1,Software Engineer,350000,4,1
18974,18974,18974,California,0,4,2,2,0,2,1,Software Engineer,550000,25,1
18975,18975,18975,California,0,4,2,2,0,2,1,Data Scientist,174000,6,-1
18976,18976,18976,California,0,4,2,2,0,2,1,Product Designer,234000,3,1
18977,18977,18977,California,0,4,2,2,0,2,1,Software Engineer,137000,3,-1
18978,18978,18978,California,0,4,2,2,0,2,1,Software Engineer,88000,2,2
18979,18979,18979,California,0,4,2,2,0,2,1,Business Analyst,180000,24,1
18980,18980,18980,California,0,4,2,2,0,2,1,Software Engineer,163000,4,-1
18981,18981,18981,California,0,4,2,2,0,2,1,Software Engineering Manager,490000,15,-1
18982,18982,18982,California,0,4,2,2,0,2,1,Software Engineer,304000,11,-1
18983,18983,18983,California,0,4,2,2,0,2,1,Software Engineer,216000,5,2
18984,18984,18984,California,0,4,2,2,0,2,1,Recruiter,135000,4,-1
18985,18985,18985,California,0,4,2,2,0,2,1,Software Engineer,400000,20,1
18986,18986,18986,California,0,4,2,2,0,2,1,Product Designer,320000,5,-1
18987,18987,18987,California,0,4,2,2,0,2,1,Software Engineer,288000,7,1
18988,18988,18988,California,0,4,2,2,0,2,1,Software Engineer,205000,3,-1
18989,18989,18989,California,0,4,2,2,0,2,1,Software Engineer,300000,14,4
18990,18990,18990,California,0,4,2,2,0,2,1,Software Engineer,330000,10,-1
18991,18991,18991,California,0,4,2,2,0,2,1,Software Engineer,670000,10,4
18992,18992,18992,California,0,4,2,2,0,2,1,Software Engineer,306000,14,2
18993,18993,18993,California,0,4,2,2,0,2,1,Software Engineer,220000,0,1
18994,18994,18994,California,0,4,2,2,0,2,1,Software Engineer,245000,4,-1
