,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
30925,New York,0,4,3,1,0,0,3,Software Engineer,145000,3,2
30926,New York,0,4,3,1,0,0,3,Software Engineer,208000,3,2
30927,New York,0,4,3,1,0,0,3,Software Engineer,148000,7,-1
30928,New York,0,4,3,1,0,0,3,Software Engineer,202000,3,1
30929,New York,0,4,3,1,0,0,3,Software Engineer,229000,4,-1
30930,New York,0,4,3,1,0,0,3,Data Scientist,188000,5,-1
30931,New York,0,4,3,1,0,0,3,Software Engineering Manager,400000,20,-1
30932,New York,0,4,3,1,0,0,3,Software Engineering Manager,275000,26,-1
30933,New York,0,4,3,1,0,0,3,Software Engineer,455000,3,4
30934,New York,0,4,3,1,0,0,3,Software Engineer,179000,0,-1
30935,New York,0,4,3,1,0,0,3,Software Engineering Manager,588000,19,4
30936,New York,0,4,3,1,0,0,3,Software Engineer,188000,3,1
30937,New York,0,4,3,1,0,0,3,Product Manager,90000,2,1
30938,New York,0,4,3,1,0,0,3,Software Engineer,305000,20,2
30939,New York,0,4,3,1,0,0,3,Software Engineer,208000,10,-1
30940,New York,0,4,3,1,0,0,3,Product Manager,175000,6,-1
30941,New York,0,4,3,1,0,0,3,Marketing,195000,12,-1
30942,New York,0,4,3,1,0,0,3,Software Engineer,129000,2,2
30943,New York,0,4,3,1,0,0,3,Management Consultant,116000,4,1
30944,New York,0,4,3,1,0,0,3,Product Designer,150000,2,1
30945,New York,0,4,3,1,0,0,3,Marketing,77000,2,-1
30946,New York,0,4,3,1,0,0,3,Product Manager,125000,2,1
30947,New York,0,4,3,1,0,0,3,Sales,230000,3,1
30948,New York,0,4,3,1,0,0,3,Software Engineer,150000,3,-1
30949,New York,0,4,3,1,0,0,3,Product Manager,146000,4,2
30950,New York,0,4,3,1,0,0,3,Software Engineer,252000,9,-1
30951,New York,0,4,3,1,0,0,3,Product Manager,165000,7,-1
30952,New York,0,4,3,1,0,0,3,Software Engineer,165000,0,2
30953,New York,0,4,3,1,0,0,3,Product Manager,201000,7,2
30954,New York,0,4,3,1,0,0,3,Software Engineer,270000,5,1
30955,New York,0,4,3,1,0,0,3,Software Engineer,277000,10,1
30956,New York,0,4,3,1,0,0,3,Software Engineer,154000,0,2
30957,New York,0,4,3,1,0,0,3,Product Manager,202000,4,2
30958,New York,0,4,3,1,0,0,3,Software Engineer,197000,5,2
30959,New York,0,4,3,1,0,0,3,Sales,442000,15,2
30960,New York,0,4,3,1,0,0,3,Software Engineer,145000,2,2
30961,New York,0,4,3,1,0,0,3,Marketing,223000,10,2
30962,New York,0,4,3,1,0,0,3,Product Manager,202000,5,-1
30963,New York,0,4,3,1,0,0,3,Product Manager,160000,13,2
30964,New York,0,4,3,1,0,0,3,Software Engineer,225000,3,-1
30965,New York,0,4,3,1,0,0,3,Marketing,98000,1,2
30966,New York,0,4,3,1,0,0,3,Marketing,172000,7,2
30967,New York,0,4,3,1,0,0,3,Product Designer,140000,4,2
30968,New York,0,4,3,1,0,0,3,Data Scientist,123000,2,1
30969,New York,0,4,3,1,0,0,3,Software Engineer,165000,3,1
30970,New York,0,4,3,1,0,0,3,Software Engineer,214000,9,2
30971,New York,0,4,3,1,0,0,3,Human Resources,59000,1,2
30972,New York,0,4,3,1,0,0,3,Product Designer,182000,10,2
30973,New York,0,4,3,1,0,0,3,Software Engineer,145000,2,2
30974,New York,0,4,3,1,0,0,3,Product Designer,220000,10,2
30975,New York,0,4,3,1,0,0,3,Sales,215000,10,-1
30976,New York,0,4,3,1,0,0,3,Software Engineer,289000,10,1
30977,New York,0,4,3,1,0,0,3,Sales,239000,8,2
30978,New York,0,4,3,1,0,0,3,Software Engineer,175000,10,1
30979,New York,0,4,3,1,0,0,3,Software Engineer,140000,2,-1
30980,New York,0,4,3,1,0,0,3,Product Designer,95000,2,-1
30981,New York,0,4,3,1,0,0,3,Marketing,140000,8,-1
30982,New York,0,4,3,1,0,0,3,Software Engineer,115000,1,-1
30983,New York,0,4,3,1,0,0,3,Software Engineer,230000,5,-1
30984,New York,0,4,3,1,0,0,3,Software Engineer,280000,5,-1
30985,New York,0,4,3,1,0,0,3,Software Engineer,190000,3,2
30986,New York,0,4,3,1,0,0,3,Solution Architect,220000,2,-1
30987,New York,0,4,3,1,0,0,3,Software Engineer,190000,0,2
30988,New York,0,4,3,1,0,0,3,Business Analyst,130000,2,-1
30989,New York,0,4,3,1,0,0,3,Sales,108000,5,-1
30990,New York,0,4,3,1,0,0,3,Marketing,304000,10,-1
30991,New York,0,4,3,1,0,0,3,Software Engineer,262000,3,3
30992,New York,0,4,3,1,0,0,3,Product Designer,247000,8,-1
30993,New York,0,4,3,1,0,0,3,Sales,224000,10,-1
30994,New York,0,4,3,1,0,0,3,Software Engineer,432000,20,-1
30995,New York,0,4,3,1,0,0,3,Software Engineer,635000,13,2
30996,New York,0,4,3,1,0,0,3,Business Analyst,129000,2,2
30997,New York,0,4,3,1,0,0,3,Software Engineer,165000,2,2
30998,New York,0,4,3,1,0,0,3,Software Engineer,195000,0,-1
30999,New York,0,4,3,1,0,0,3,Product Manager,265000,3,-1
31000,New York,0,4,3,1,0,0,3,Software Engineer,152000,1,-1
31001,New York,0,4,3,1,0,0,3,Product Manager,210000,6,2
31002,New York,0,4,3,1,0,0,3,Software Engineer,160000,2,-1
31003,New York,0,4,3,1,0,0,3,Software Engineer,180000,2,-1
31004,New York,0,4,3,1,0,0,3,Software Engineer,192000,10,3
31005,New York,0,4,3,1,0,0,3,Software Engineer,154000,3,-1
31006,New York,0,4,3,1,0,0,3,Software Engineer,194000,3,2
31007,New York,0,4,3,1,0,0,3,Business Analyst,86000,4,1
31008,New York,0,4,3,1,0,0,3,Software Engineer,160000,0,-1
31009,New York,0,4,3,1,0,0,3,Software Engineer,350000,20,-1
31010,New York,0,4,3,1,0,0,3,Product Manager,150000,2,1
31011,New York,0,4,3,1,0,0,3,Software Engineer,225000,4,-1
31012,New York,0,4,3,1,0,0,3,Software Engineer,205000,0,2
31013,New York,0,4,3,1,0,0,3,Software Engineer,196000,0,0
31014,New York,0,4,3,1,0,0,3,Software Engineer,185000,9,-1
31015,New York,0,4,3,1,0,0,3,Marketing,77000,7,-1
31016,New York,0,4,3,1,0,0,3,Software Engineer,120000,10,-1
31017,New York,0,4,3,1,0,0,3,Software Engineer,454000,8,-1
31018,New York,0,4,3,1,0,0,3,Software Engineer,177000,1,2
31019,New York,0,4,3,1,0,0,3,Software Engineer,215000,2,-1
31020,New York,0,4,3,1,0,0,3,Technical Program Manager,110000,12,2
31021,New York,0,4,3,1,0,0,3,Software Engineer,260000,5,1
31022,New York,0,4,3,1,0,0,3,Software Engineer,180000,5,-1
31023,New York,0,4,3,1,0,0,3,Marketing,180000,10,-1
31024,New York,0,4,3,1,0,0,3,Software Engineer,425000,10,1
31025,New York,0,4,3,1,0,0,3,Software Engineer,103000,3,2
31026,New York,0,4,3,1,0,0,3,Sales,165000,3,-1
31027,New York,0,4,3,1,0,0,3,Software Engineer,148000,2,-1
31028,New York,0,4,3,1,0,0,3,Software Engineer,253000,2,1
31029,New York,0,4,3,1,0,0,3,Software Engineer,613000,20,-1
31030,New York,0,4,3,1,0,0,3,Software Engineer,250000,1,-1
31031,New York,0,4,3,1,0,0,3,Software Engineer,110000,0,2
31032,New York,0,4,3,1,0,0,3,Software Engineer,180000,4,-1
31033,New York,0,4,3,1,0,0,3,Software Engineer,190000,0,2
31034,New York,0,4,3,1,0,0,3,Product Manager,365000,6,-1
31035,New York,0,4,3,1,0,0,3,Software Engineer,121000,0,-1
31036,New York,0,4,3,1,0,0,3,Software Engineering Manager,200000,9,-1
31037,New York,0,4,3,1,0,0,3,Product Designer,150000,5,-1
31038,New York,0,4,3,1,0,0,3,Software Engineer,130000,6,1
31039,New York,0,4,3,1,0,0,3,Product Manager,215000,10,2
31040,New York,0,4,3,1,0,0,3,Software Engineer,195000,3,-1
31041,New York,0,4,3,1,0,0,3,Software Engineering Manager,725000,12,-1
31042,New York,0,4,3,1,0,0,3,Software Engineer,204000,7,1
31043,New York,0,4,3,1,0,0,3,Software Engineer,182000,8,-1
31044,New York,0,4,3,1,0,0,3,Software Engineering Manager,205000,5,2
31045,New York,0,4,3,1,0,0,3,Business Analyst,152000,5,-1
31046,New York,0,4,3,1,0,0,3,Marketing,121000,5,1
31047,New York,0,4,3,1,0,0,3,Software Engineer,130000,4,-1
31048,New York,0,4,3,1,0,0,3,Solution Architect,270000,8,3
31049,New York,0,4,3,1,0,0,3,Software Engineer,310000,15,0
31050,New York,0,4,3,1,0,0,3,Software Engineer,240000,10,2
31051,New York,0,4,3,1,0,0,3,Software Engineer,196000,18,2
31052,New York,0,4,3,1,0,0,3,Software Engineer,140000,3,2
31053,New York,0,4,3,1,0,0,3,Software Engineer,210000,2,2
31054,New York,0,4,3,1,0,0,3,Software Engineer,205000,2,2
31055,New York,0,4,3,1,0,0,3,Software Engineer,180000,5,-1
31056,New York,0,4,3,1,0,0,3,Software Engineer,200000,6,-1
31057,New York,0,4,3,1,0,0,3,Marketing,115000,9,2
31058,New York,0,4,3,1,0,0,3,Software Engineer,144000,10,2
31059,New York,0,4,3,1,0,0,3,Software Engineer,122000,0,-1
31060,New York,0,4,3,1,0,0,3,Product Designer,135000,3,-1
31061,New York,0,4,3,1,0,0,3,Product Designer,164000,5,2
31062,New York,0,4,3,1,0,0,3,Software Engineer,240000,4,-1
31063,New York,0,4,3,1,0,0,3,Software Engineer,225000,14,2
31064,New York,0,4,3,1,0,0,3,Software Engineer,356000,11,2
31065,New York,0,4,3,1,0,0,3,Recruiter,140000,10,4
31066,New York,0,4,3,1,0,0,3,Software Engineer,100000,2,4
31067,New York,0,4,3,1,0,0,3,Product Manager,225000,12,2
31068,New York,0,4,3,1,0,0,3,Sales,350000,10,-1
31069,New York,0,4,3,1,0,0,3,Software Engineer,230000,5,-1
31070,New York,0,4,3,1,0,0,3,Technical Program Manager,100000,15,-1
31071,New York,0,4,3,1,0,0,3,Software Engineer,190000,9,-1
31072,New York,0,4,3,1,0,0,3,Software Engineer,103000,2,4
31073,New York,0,4,3,1,0,0,3,Human Resources,210000,12,2
31074,New York,0,4,3,1,0,0,3,Software Engineer,172000,1,2
31075,New York,0,4,3,1,0,0,3,Software Engineer,223000,5,2
31076,New York,0,4,3,1,0,0,3,Software Engineer,191000,0,-1
31077,New York,0,4,3,1,0,0,3,Data Scientist,260000,10,3
31078,New York,0,4,3,1,0,0,3,Software Engineer,384000,12,-1
31079,New York,0,4,3,1,0,0,3,Software Engineer,300000,1,-1
31080,New York,0,4,3,1,0,0,3,Management Consultant,240000,10,2
31081,New York,0,4,3,1,0,0,3,Software Engineer,244000,7,2
31082,New York,0,4,3,1,0,0,3,Software Engineer,155000,0,-1
31083,New York,0,4,3,1,0,0,3,Software Engineer,185000,8,1
31084,New York,0,4,3,1,0,0,3,Marketing,119000,7,2
31085,New York,0,4,3,1,0,0,3,Data Scientist,350000,4,-1
31086,New York,0,4,3,1,0,0,3,Software Engineer,370000,7,2
31087,New York,0,4,3,1,0,0,3,Management Consultant,220000,10,-1
31088,New York,0,4,3,1,0,0,3,Software Engineer,290000,9,1
31089,New York,0,4,3,1,0,0,3,Software Engineer,263000,5,2
31090,New York,0,4,3,1,0,0,3,Management Consultant,305000,12,-1
31091,New York,0,4,3,1,0,0,3,Software Engineer,160000,6,-1
31092,New York,0,4,3,1,0,0,3,Software Engineer,190000,7,-1
31093,New York,0,4,3,1,0,0,3,Software Engineer,150000,3,-1
31094,New York,0,4,3,1,0,0,3,Software Engineer,375000,0,2
31095,New York,0,4,3,1,0,0,3,Software Engineer,210000,2,2
31096,New York,0,4,3,1,0,0,3,Sales,257000,5,-1
31097,New York,0,4,3,1,0,0,3,Product Designer,303000,4,-1
31098,New York,0,4,3,1,0,0,3,Software Engineer,196000,15,2
31099,New York,0,4,3,1,0,0,3,Software Engineer,140000,0,-1
31100,New York,0,4,3,1,0,0,3,Software Engineer,300000,10,2
31101,New York,0,4,3,1,0,0,3,Software Engineer,183000,3,2
31102,New York,0,4,3,1,0,0,3,Software Engineer,116000,1,-1
31103,New York,0,4,3,1,0,0,3,Product Manager,154000,3,2
31104,New York,0,4,3,1,0,0,3,Business Analyst,170000,14,1
31105,New York,0,4,3,1,0,0,3,Software Engineering Manager,305000,18,1
31106,New York,0,4,3,1,0,0,3,Data Scientist,100000,1,1
31107,New York,0,4,3,1,0,0,3,Software Engineer,110000,1,-1
31108,New York,0,4,3,1,0,0,3,Software Engineer,286000,5,1
31109,New York,0,4,3,1,0,0,3,Software Engineer,120000,3,2
31110,New York,0,4,3,1,0,0,3,Product Manager,106000,2,2
31111,New York,0,4,3,1,0,0,3,Software Engineer,110000,0,-1
31112,New York,0,4,3,1,0,0,3,Software Engineer,160000,13,2
31113,New York,0,4,3,1,0,0,3,Product Designer,335000,15,1
31114,New York,0,4,3,1,0,0,3,Software Engineer,206000,5,1
31115,New York,0,4,3,1,0,0,3,Software Engineering Manager,327000,11,-1
31116,New York,0,4,3,1,0,0,3,Software Engineer,110000,1,-1
31117,New York,0,4,3,1,0,0,3,Software Engineer,195000,1,2
31118,New York,0,4,3,1,0,0,3,Software Engineer,420000,3,1
31119,New York,0,4,3,1,0,0,3,Data Scientist,245000,5,1
31120,New York,0,4,3,1,0,0,3,Product Manager,127000,3,2
31121,New York,0,4,3,1,0,0,3,Software Engineer,125000,3,-1
31122,New York,0,4,3,1,0,0,3,Software Engineer,110000,1,1
31123,New York,0,4,3,1,0,0,3,Software Engineer,260000,4,1
31124,New York,0,4,3,1,0,0,3,Software Engineer,240000,11,-1
31125,New York,0,4,3,1,0,0,3,Software Engineer,145000,0,1
31126,New York,0,4,3,1,0,0,3,Software Engineer,150000,4,-1
31127,New York,0,4,3,1,0,0,3,Software Engineer,215000,7,-1
31128,New York,0,4,3,1,0,0,3,Management Consultant,69000,2,-1
31129,New York,0,4,3,1,0,0,3,Software Engineer,395000,6,2
31130,New York,0,4,3,1,0,0,3,Software Engineer,155000,8,1
31131,New York,0,4,3,1,0,0,3,Software Engineer,195000,5,-1
31132,New York,0,4,3,1,0,0,3,Product Manager,312000,19,1
31133,New York,0,4,3,1,0,0,3,Software Engineering Manager,310000,9,-1
31134,New York,0,4,3,1,0,0,3,Recruiter,110000,6,-1
31135,New York,0,4,3,1,0,0,3,Solution Architect,300000,20,-1
31136,New York,0,4,3,1,0,0,3,Software Engineer,156000,1,2
31137,New York,0,4,3,1,0,0,3,Software Engineer,151000,4,-1
31138,New York,0,4,3,1,0,0,3,Solution Architect,275000,15,1
31139,New York,0,4,3,1,0,0,3,Software Engineer,128000,2,-1
31140,New York,0,4,3,1,0,0,3,Product Designer,250000,5,-1
31141,New York,0,4,3,1,0,0,3,Software Engineer,215000,13,2
31142,New York,0,4,3,1,0,0,3,Software Engineer,229000,9,-1
31143,New York,0,4,3,1,0,0,3,Solution Architect,265000,20,1
31144,New York,0,4,3,1,0,0,3,Software Engineer,91000,2,1
31145,New York,0,4,3,1,0,0,3,Software Engineering Manager,130000,20,-1
31146,New York,0,4,3,1,0,0,3,Management Consultant,161000,9,1
31147,New York,0,4,3,1,0,0,3,Software Engineer,132000,2,-1
31148,New York,0,4,3,1,0,0,3,Management Consultant,243000,16,2
31149,New York,0,4,3,1,0,0,3,Software Engineer,280000,5,-1
31150,New York,0,4,3,1,0,0,3,Software Engineer,125000,0,-1
31151,New York,0,4,3,1,0,0,3,Data Scientist,100000,0,-1
31152,New York,0,4,3,1,0,0,3,Software Engineer,250000,2,2
31153,New York,0,4,3,1,0,0,3,Software Engineer,146000,0,-1
31154,New York,0,4,3,1,0,0,3,Data Scientist,220000,8,-1
31155,New York,0,4,3,1,0,0,3,Marketing,90000,2,1
31156,New York,0,4,3,1,0,0,3,Software Engineer,190000,1,-1
31157,New York,0,4,3,1,0,0,3,Software Engineer,204000,7,-1
31158,New York,0,4,3,1,0,0,3,Management Consultant,83000,2,2
31159,New York,0,4,3,1,0,0,3,Sales,75000,8,2
31160,New York,0,4,3,1,0,0,3,Technical Program Manager,282000,14,1
31161,New York,0,4,3,1,0,0,3,Software Engineering Manager,277000,9,2
31162,New York,0,4,3,1,0,0,3,Software Engineer,230000,2,-1
31163,New York,0,4,3,1,0,0,3,Human Resources,172000,11,2
31164,New York,0,4,3,1,0,0,3,Data Scientist,178000,6,2
31165,New York,0,4,3,1,0,0,3,Software Engineer,170000,9,1
31166,New York,0,4,3,1,0,0,3,Software Engineer,105000,4,2
31167,New York,0,4,3,1,0,0,3,Software Engineer,160000,5,2
31168,New York,0,4,3,1,0,0,3,Software Engineer,145000,1,1
31169,New York,0,4,3,1,0,0,3,Software Engineer,180000,2,-1
31170,New York,0,4,3,1,0,0,3,Software Engineer,110000,0,2
31171,New York,0,4,3,1,0,0,3,Software Engineering Manager,392000,25,1
31172,New York,0,4,3,1,0,0,3,Software Engineer,327000,12,2
31173,New York,0,4,3,1,0,0,3,Software Engineer,210000,4,-1
31174,New York,0,4,3,1,0,0,3,Software Engineer,260000,10,-1
31175,New York,0,4,3,1,0,0,3,Software Engineering Manager,672000,10,2
31176,New York,0,4,3,1,0,0,3,Business Analyst,100000,6,-1
31177,New York,0,4,3,1,0,0,3,Software Engineer,170000,2,-1
31178,New York,0,4,3,1,0,0,3,Software Engineer,250000,9,1
31179,New York,0,4,3,1,0,0,3,Software Engineering Manager,110000,8,1
31180,New York,0,4,3,1,0,0,3,Software Engineer,105000,1,2
31181,New York,0,4,3,1,0,0,3,Software Engineer,195000,2,1
31182,New York,0,4,3,1,0,0,3,Software Engineer,170000,1,-1
31183,New York,0,4,3,1,0,0,3,Software Engineer,150000,9,1
31184,New York,0,4,3,1,0,0,3,Software Engineer,248000,2,-1
31185,New York,0,4,3,1,0,0,3,Business Analyst,150000,7,1
31186,New York,0,4,3,1,0,0,3,Product Manager,400000,12,2
31187,New York,0,4,3,1,0,0,3,Software Engineer,135000,3,-1
31188,New York,0,4,3,1,0,0,3,Marketing,125000,0,2
31189,New York,0,4,3,1,0,0,3,Human Resources,115000,8,-1
31190,New York,0,4,3,1,0,0,3,Data Scientist,250000,16,-1
31191,New York,0,4,3,1,0,0,3,Software Engineering Manager,635000,25,-1
31192,New York,0,4,3,1,0,0,3,Software Engineer,180000,2,-1
31193,New York,0,4,3,1,0,0,3,Software Engineer,479000,8,0
31194,New York,0,4,3,1,0,0,3,Software Engineer,225000,5,-1
31195,New York,0,4,3,1,0,0,3,Business Analyst,128000,4,2
31196,New York,0,4,3,1,0,0,3,Software Engineer,172000,0,-1
31197,New York,0,4,3,1,0,0,3,Software Engineering Manager,448000,19,2
31198,New York,0,4,3,1,0,0,3,Solution Architect,266000,8,-1
31199,New York,0,4,3,1,0,0,3,Business Analyst,135000,3,-1
31200,New York,0,4,3,1,0,0,3,Management Consultant,116000,7,1
31201,New York,0,4,3,1,0,0,3,Product Manager,157000,8,2
31202,New York,0,4,3,1,0,0,3,Product Manager,370000,18,-1
31203,New York,0,4,3,1,0,0,3,Software Engineer,269000,3,2
31204,New York,0,4,3,1,0,0,3,Marketing,250000,12,1
31205,New York,0,4,3,1,0,0,3,Technical Program Manager,250000,9,1
31206,New York,0,4,3,1,0,0,3,Software Engineer,293000,15,1
31207,New York,0,4,3,1,0,0,3,Software Engineer,200000,3,-1
31208,New York,0,4,3,1,0,0,3,Software Engineer,268000,1,2
31209,New York,0,4,3,1,0,0,3,Software Engineering Manager,150000,11,-1
31210,New York,0,4,3,1,0,0,3,Software Engineer,110000,0,2
31211,New York,0,4,3,1,0,0,3,Software Engineer,270000,7,2
31212,New York,0,4,3,1,0,0,3,Software Engineer,244000,12,2
31213,New York,0,4,3,1,0,0,3,Management Consultant,90000,0,-1
31214,New York,0,4,3,1,0,0,3,Product Manager,120000,8,1
31215,New York,0,4,3,1,0,0,3,Recruiter,110000,1,2
31216,New York,0,4,3,1,0,0,3,Software Engineer,228000,2,0
31217,New York,0,4,3,1,0,0,3,Recruiter,213000,9,1
31218,New York,0,4,3,1,0,0,3,Data Scientist,125000,20,1
31219,New York,0,4,3,1,0,0,3,Software Engineer,184000,15,1
31220,New York,0,4,3,1,0,0,3,Software Engineer,335000,4,-1
31221,New York,0,4,3,1,0,0,3,Software Engineer,619000,11,2
31222,New York,0,4,3,1,0,0,3,Software Engineer,205000,6,2
31223,New York,0,4,3,1,0,0,3,Product Manager,222000,8,-1
31224,New York,0,4,3,1,0,0,3,Software Engineer,143000,3,2
31225,New York,0,4,3,1,0,0,3,Software Engineer,103000,5,-1
31226,New York,0,4,3,1,0,0,3,Software Engineer,160000,1,-1
31227,New York,0,4,3,1,0,0,3,Software Engineer,140000,4,2
31228,New York,0,4,3,1,0,0,3,Management Consultant,162000,10,-1
31229,New York,0,4,3,1,0,0,3,Software Engineer,1000000,15,0
31230,New York,0,4,3,1,0,0,3,Software Engineer,240000,5,2
31231,New York,0,4,3,1,0,0,3,Software Engineer,243000,6,2
31232,New York,0,4,3,1,0,0,3,Software Engineer,185000,2,1
31233,New York,0,4,3,1,0,0,3,Product Designer,175000,5,2
31234,New York,0,4,3,1,0,0,3,Sales,250000,15,-1
31235,New York,0,4,3,1,0,0,3,Solution Architect,85000,3,2
31236,New York,0,4,3,1,0,0,3,Sales,285000,5,-1
31237,New York,0,4,3,1,0,0,3,Product Designer,227000,11,2
31238,New York,0,4,3,1,0,0,3,Product Manager,225000,15,-1
31239,New York,0,4,3,1,0,0,3,Software Engineer,205000,0,2
31240,New York,0,4,3,1,0,0,3,Management Consultant,160000,6,-1
31241,New York,0,4,3,1,0,0,3,Software Engineer,105000,3,-1
31242,New York,0,4,3,1,0,0,3,Software Engineer,480000,10,-1
31243,New York,0,4,3,1,0,0,3,Business Analyst,145000,2,2
31244,New York,0,4,3,1,0,0,3,Business Analyst,65000,0,2
31245,New York,0,4,3,1,0,0,3,Software Engineer,210000,5,2
31246,New York,0,4,3,1,0,0,3,Software Engineer,243000,16,-1
31247,New York,0,4,3,1,0,0,3,Software Engineering Manager,325000,20,2
31248,New York,0,4,3,1,0,0,3,Software Engineer,100000,0,-1
31249,New York,0,4,3,1,0,0,3,Software Engineer,237000,4,-1
31250,New York,0,4,3,1,0,0,3,Software Engineer,368000,5,1
31251,New York,0,4,3,1,0,0,3,Management Consultant,80000,0,2
31252,New York,0,4,3,1,0,0,3,Software Engineer,188000,24,2
31253,New York,0,4,3,1,0,0,3,Software Engineer,170000,0,-1
31254,New York,0,4,3,1,0,0,3,Software Engineer,200000,1,-1
31255,New York,0,4,3,1,0,0,3,Software Engineering Manager,220000,20,-1
31256,New York,0,4,3,1,0,0,3,Software Engineer,135000,1,-1
31257,New York,0,4,3,1,0,0,3,Software Engineer,115000,0,-1
31258,New York,0,4,3,1,0,0,3,Software Engineer,200000,8,-1
31259,New York,0,4,3,1,0,0,3,Management Consultant,105000,2,2
31260,New York,0,4,3,1,0,0,3,Data Scientist,167000,3,-1
31261,New York,0,4,3,1,0,0,3,Management Consultant,198000,10,-1
31262,New York,0,4,3,1,0,0,3,Sales,183000,5,2
31263,New York,0,4,3,1,0,0,3,Human Resources,259000,8,1
31264,New York,0,4,3,1,0,0,3,Software Engineer,117000,5,2
31265,New York,0,4,3,1,0,0,3,Management Consultant,90000,4,1
31266,New York,0,4,3,1,0,0,3,Software Engineering Manager,245000,18,-1
31267,New York,0,4,3,1,0,0,3,Software Engineer,216000,2,1
31268,New York,0,4,3,1,0,0,3,Software Engineer,192000,0,2
31269,New York,0,4,3,1,0,0,3,Software Engineer,230000,6,2
31270,New York,0,4,3,1,0,0,3,Data Scientist,200000,2,-1
31271,New York,0,4,3,1,0,0,3,Management Consultant,300000,8,1
31272,New York,0,4,3,1,0,0,3,Technical Program Manager,340000,16,-1
31273,New York,0,4,3,1,0,0,3,Product Designer,538000,13,1
31274,New York,0,4,3,1,0,0,3,Software Engineer,185000,2,2
31275,New York,0,4,3,1,0,0,3,Software Engineer,128000,5,1
31276,New York,0,4,3,1,0,0,3,Software Engineer,270000,20,1
31277,New York,0,4,3,1,0,0,3,Mechanical Engineer,88000,1,2
31278,New York,0,4,3,1,0,0,3,Product Designer,210000,4,2
31279,New York,0,4,3,1,0,0,3,Business Analyst,150000,2,2
31280,New York,0,4,3,1,0,0,3,Technical Program Manager,269000,20,2
31281,New York,0,4,3,1,0,0,3,Data Scientist,194000,15,1
31282,New York,0,4,3,1,0,0,3,Business Analyst,72000,1,2
31283,New York,0,4,3,1,0,0,3,Software Engineer,262000,4,2
31284,New York,0,4,3,1,0,0,3,Software Engineer,500000,2,1
31285,New York,0,4,3,1,0,0,3,Software Engineer,130000,3,-1
31286,New York,0,4,3,1,0,0,3,Software Engineer,270000,4,-1
31287,New York,0,4,3,1,0,0,3,Software Engineer,163000,6,2
31288,New York,0,4,3,1,0,0,3,Management Consultant,190000,7,2
31289,New York,0,4,3,1,0,0,3,Software Engineer,175000,5,1
31290,New York,0,4,3,1,0,0,3,Management Consultant,200000,7,1
31291,New York,0,4,3,1,0,0,3,Recruiter,150000,6,-1
31292,New York,0,4,3,1,0,0,3,Product Designer,325000,9,-1
31293,New York,0,4,3,1,0,0,3,Recruiter,110000,3,-1
31294,New York,0,4,3,1,0,0,3,Software Engineer,164000,4,2
31295,New York,0,4,3,1,0,0,3,Management Consultant,80000,1,2
31296,New York,0,4,3,1,0,0,3,Mechanical Engineer,87000,5,2
31297,New York,0,4,3,1,0,0,3,Software Engineer,210000,20,1
31298,New York,0,4,3,1,0,0,3,Software Engineer,155000,8,2
31299,New York,0,4,3,1,0,0,3,Software Engineer,361000,9,2
31300,New York,0,4,3,1,0,0,3,Data Scientist,145000,5,1
31301,New York,0,4,3,1,0,0,3,Management Consultant,185000,6,-1
31302,New York,0,4,3,1,0,0,3,Software Engineer,177000,4,-1
31303,New York,0,4,3,1,0,0,3,Business Analyst,107000,2,-1
31304,New York,0,4,3,1,0,0,3,Software Engineer,155000,1,-1
31305,New York,0,4,3,1,0,0,3,Product Designer,231000,10,1
31306,New York,0,4,3,1,0,0,3,Product Manager,210000,10,-1
31307,New York,0,4,3,1,0,0,3,Solution Architect,320000,16,0
31308,New York,0,4,3,1,0,0,3,Software Engineer,388000,10,-1
31309,New York,0,4,3,1,0,0,3,Software Engineer,181000,2,-1
31310,New York,0,4,3,1,0,0,3,Software Engineer,205000,4,2
31311,New York,0,4,3,1,0,0,3,Business Analyst,97000,17,1
31312,New York,0,4,3,1,0,0,3,Software Engineer,175000,9,1
31313,New York,0,4,3,1,0,0,3,Software Engineering Manager,385000,20,2
31314,New York,0,4,3,1,0,0,3,Software Engineer,512000,14,1
31315,New York,0,4,3,1,0,0,3,Sales,225000,14,2
31316,New York,0,4,3,1,0,0,3,Management Consultant,85000,0,-1
31317,New York,0,4,3,1,0,0,3,Software Engineer,150000,5,-1
31318,New York,0,4,3,1,0,0,3,Software Engineer,410000,15,0
31319,New York,0,4,3,1,0,0,3,Software Engineer,120000,1,1
31320,New York,0,4,3,1,0,0,3,Data Scientist,205000,9,-1
31321,New York,0,4,3,1,0,0,3,Software Engineer,250000,15,-1
31322,New York,0,4,3,1,0,0,3,Software Engineer,314000,5,-1
31323,New York,0,4,3,1,0,0,3,Product Designer,115000,1,1
31324,New York,0,4,3,1,0,0,3,Data Scientist,188000,6,1
31325,New York,0,4,3,1,0,0,3,Software Engineering Manager,323000,15,-1
31326,New York,0,4,3,1,0,0,3,Human Resources,220000,16,-1
31327,New York,0,4,3,1,0,0,3,Software Engineer,183000,1,2
31328,New York,0,4,3,1,0,0,3,Management Consultant,97000,1,-1
31329,New York,0,4,3,1,0,0,3,Software Engineer,248000,2,0
31330,New York,0,4,3,1,0,0,3,Software Engineer,240000,4,2
